title,lead,director,genre,revenue,budget,profit_ratio,director_average_profit_ratio,lead_average_profit_ratio,lead_worked_in_genre_count,director_worked_in_genre_count,director_worked_with_lead_count
Austenland,1150,1320,3,2159041.0,4900000.0,0.44062061224489796,0.44062061224489796,3.8166411632653063,1,1,1.0
Rush,1164,48,6,90247624.0,38000000.0,2.3749374736842106,3.465318600617449,2.3749374736842106,1,3,1.0
The Family,10,262,7,36894225.0,30000000.0,1.2298075,2.1452725260820413,2.00568133736033,4,1,1.0
Battle of the Year,1165,1321,16,16549477.0,20000000.0,0.82747385,0.82747385,0.82747385,1,1,1.0
Out on a Limb,201,643,3,1659542.0,11000000.0,0.15086745454545455,1.4284337272727272,2.9100522739618406,4,2,1.0
Nebraska,1166,740,6,17654912.0,12000000.0,1.4712426666666667,5.176278596875,1.4712426666666667,1,2,1.0
Metallica: Through the Never,1112,998,16,7972967.0,18000000.0,0.4429426111111111,1.6510506675804095,3.5911994009259254,1,1,1.0
Runner Runner,382,1186,7,62616646.0,30000000.0,2.0872215333333335,1.6133387677777777,2.3431788032734175,3,3,1.0
Cloudy with a Chance of Meatballs 2,1167,1322,1,248384621.0,78000000.0,3.184418217948718,3.184418217948718,3.184418217948718,1,1,1.0
Captain Phillips,1,846,4,95000000.0,55000000.0,1.7272727272727273,3.5532273402020196,4.655450037545514,1,2,1.0
Machete Kills,1045,30,4,15008161.0,12000000.0,1.2506800833333334,2.5925599363298217,1.4085375166666667,2,7,2.0
Filth,1063,1323,7,9114264.0,5000000.0,1.8228528,1.8228528,2.2903508694444445,1,1,1.0
Baggage Claim,1122,1324,3,22456509.0,8500000.0,2.6419422352941178,2.5705983235294116,4.177835511586453,2,2,1.0
Escape Plan,16,916,4,122915111.0,50000000.0,2.45830222,2.8635133464250617,2.825168668471759,19,1,1.0
Carrie,1168,1049,6,82394288.0,30000000.0,2.746476266666667,1.5973807333333334,4.269729828920787,2,2,1.0
The Fifth Estate,1169,388,6,8555008.0,28000000.0,0.305536,1.0546980761904763,0.305536,1,3,1.0
The Counselor,1043,34,12,71009334.0,25000000.0,2.84037336,2.0460126387905593,1.6874329592001815,1,1,2.0
12 Years a Slave,1170,1224,6,187000000.0,20000000.0,9.35,6.036051923076923,5.568717692307692,1,2,1.0
All Is Lost,265,1222,4,6108720.0,9000000.0,0.6787466666666667,2.283894246031746,2.636185830312098,4,1,1.0
Bad Grandpa,657,726,3,151831537.0,15000000.0,10.122102466666666,8.864006240530303,7.5344196964242425,2,2,4.0
Dallas Buyers Club,143,1108,6,55198285.0,5000000.0,11.039657,3.880189654761905,2.5058341044977426,3,3,1.0
Free Birds,598,1042,1,110000000.0,55000000.0,2.0,1.9066584612432207,3.1664715581561107,1,2,1.0
Last Vegas,10,100,3,134402450.0,28000000.0,4.8000875,6.478902258734648,2.00568133736033,7,3,1.0
Philomena,896,36,6,100129872.0,12000000.0,8.344156,3.2820069357508177,4.1049895125,3,5,1.0
The Best Man Holiday,823,477,3,71625195.0,17000000.0,4.213246764705882,2.9394269719218795,3.5793563198529412,1,4,1.0
Delivery Man,364,1325,3,51164106.0,26000000.0,1.9678502307692307,1.1900858725274726,2.6155521538060897,5,2,2.0
Inside Llewyn Davis,1171,156,6,32935319.0,11000000.0,2.994119909090909,3.901257814934511,1.7972367045454547,1,3,1.0
Homefront,640,276,4,43058898.0,22000000.0,1.9572226363636365,1.5560274567542085,2.0648252597293086,13,1,1.0
Mandela: Long Walk to Freedom,1172,1326,6,27330000.0,35000000.0,0.7808571428571428,0.7808571428571428,1.6550163737229435,2,1,1.0
August: Osage County,39,1180,3,74188937.0,25000000.0,2.96755748,1.7077999211111112,3.6047136756018787,6,1,1.0
American Hustle,477,44,6,251171807.0,40000000.0,6.279295175,4.174495514960317,2.3292636132142857,2,4,1.0
The Secret Life of Walter Mitty,42,111,2,188133322.0,90000000.0,2.0903702444444443,1.8931040494077596,2.03678922769111,2,1,4.0
Her,785,480,13,47351251.0,23000000.0,2.058750043478261,1.8479552412134013,2.095783691622553,1,1,1.0
Lone Survivor,258,400,4,149295601.0,40000000.0,3.732390025,1.5695719201797385,2.1915737980879273,7,1,2.0
Saving Mr. Banks,847,686,3,112544580.0,35000000.0,3.2155594285714284,4.654089572832512,3.5931116076190475,2,1,1.0
The Nutcracker: The Untold Story,1173,391,9,16178959.0,90000000.0,0.1797662111111111,0.738143071043771,0.1851062484126984,1,1,1.0
Oldboy,966,51,6,4861022.0,30000000.0,0.16203406666666667,1.7177060798697596,1.2224470166569699,3,8,1.0
Anchorman 2: The Legend Continues,349,844,3,173649015.0,50000000.0,3.4729803,3.1875348535202725,2.769122245864405,9,5,4.0
Fun Size,1174,1327,3,11417362.0,14000000.0,0.8155258571428572,0.8155258571428572,0.8155258571428572,1,1,1.0
The Physician,1175,1328,2,57284237.0,32000000.0,1.79013240625,1.79013240625,1.79013240625,1,1,1.0
Mio in the Land of Faraway,1176,1329,2,2300000.0,7200000.0,0.3194444444444444,0.3194444444444444,0.3194444444444444,1,1,1.0
Grudge Match,10,110,3,44907260.0,40000000.0,1.1226815,2.1041885607536917,2.00568133736033,7,5,1.0
The Railway Man,1177,1330,6,22309223.0,18000000.0,1.2394012777777779,1.2394012777777779,1.2394012777777779,1,1,1.0
Diana,589,1013,6,21766271.0,15000000.0,1.4510847333333334,0.8197393291666667,1.9937340010806435,4,1,1.0
Ride Along,29,709,4,153997819.0,25000000.0,6.15991276,4.665038813888889,4.0083188748591265,3,2,2.0
Jack Ryan: Shadow Recruit,1129,85,4,50549107.0,60000000.0,0.8424851166666667,1.6657569583333331,0.7569657888888889,2,1,1.0
Divergent,1178,959,2,288747895.0,85000000.0,3.3970340588235293,3.854777914360929,3.3970340588235293,1,1,1.0
Devil's Due,1179,1331,10,36433975.0,7000000.0,5.204853571428571,5.204853571428571,5.204853571428571,1,1,1.0
The First Power,467,1332,7,22424195.0,10000000.0,2.2424195,2.2424195,5.291626365384616,1,1,1.0
Justice League: War,1180,1333,1,5155325.0,3500000.0,1.47295,1.47295,1.4273637115384616,1,1,1.0
Vizontele Tuuba,1181,1334,3,13954476.0,3000000.0,4.651492,4.651492,4.651492,1,1,1.0
"I, Frankenstein",678,1178,10,71154592.0,65000000.0,1.0946860307692308,0.8529899783475783,2.0523365626678873,2,1,1.0
Labor Day,966,934,6,20275812.0,18000000.0,1.126434,3.3498013958333335,1.2224470166569699,3,2,1.0
The Young and Prodigious T.S. Spivet,1182,291,2,9494789.0,33000000.0,0.2877208787878788,1.3010032965367966,0.2877208787878788,1,1,1.0
The Monuments Men,257,746,15,154984035.0,70000000.0,2.214057642857143,2.650925424552545,1.8376078955305264,1,1,1.0
Sabotage,68,1054,4,17508518.0,35000000.0,0.5002433714285714,3.4422259353991596,4.266287761831662,8,2,1.0
Endless Love,884,1187,6,34077920.0,20000000.0,1.703896,1.5362544666666667,1.9328376463235295,2,2,1.0
Winter's Tale,578,1335,6,30800231.0,60000000.0,0.5133371833333333,0.5133371833333333,1.6609908870414203,6,1,1.0
Joe,17,1073,6,2365467.0,4000000.0,0.59136675,1.3052995627025903,1.9712462512714177,6,1,1.0
About Last Night,1183,958,3,49002684.0,12500000.0,3.92021472,2.0669093547757074,3.356722122105263,2,3,1.0
The Grand Budapest Hotel,59,402,3,174600318.0,30000000.0,5.8200106,2.6813571110941044,3.1967392191741433,1,4,1.0
That Awkward Moment,989,1336,3,26049082.0,8000000.0,3.25613525,3.25613525,3.2693573613395444,5,1,1.0
3 Days to Kill,90,574,4,52597999.0,28000000.0,1.8784999642857143,1.9585335678690874,2.3886601822748914,4,3,1.0
Non-Stop,45,891,4,222809600.0,50000000.0,4.456192,3.508643993807189,4.34228698045841,7,3,3.0
Under the Skin,869,1337,12,5380251.0,13300000.0,0.40453015037593987,0.40453015037593987,3.7552354986737675,1,1,1.0
Need for Speed,1184,1338,4,203277636.0,66000000.0,3.0799641818181818,3.0799641818181818,3.0799641818181818,1,1,1.0
Veronica Mars,852,1339,3,3485127.0,6000000.0,0.5808545,0.5808545,0.9893870807017544,2,1,1.0
Bad Words,1009,1340,3,7800000.0,9500000.0,0.8210526315789474,0.8210526315789474,3.233611584110318,6,1,1.0
Son of God,1185,1341,6,67800064.0,22000000.0,3.081821090909091,3.081821090909091,3.081821090909091,1,1,1.0
The Legend of Hercules,1186,9,4,61279452.0,70000000.0,0.8754207428571429,2.02427800787436,0.8754207428571429,1,10,1.0
Muppets Most Wanted,1015,1228,3,80383290.0,50000000.0,1.6076658,2.639213311111111,1.6663408189189188,2,2,1.0
Blood Ties,839,1342,12,2415472.0,25500000.0,0.09472439215686275,0.09472439215686275,1.0477760798500426,1,1,1.0
Draft Day,90,82,6,28831145.0,25000000.0,1.1532458,6.335039089826255,2.3886601822748914,9,1,1.0
Oculus,1187,1343,10,44030246.0,5000000.0,8.8060492,8.94223271111111,8.8060492,1,2,1.0
God's Not Dead,1188,1344,6,29789000.0,17000000.0,1.7522941176470588,3.2269037588235294,1.7522941176470588,1,2,1.0
Heaven is for Real,649,682,6,101332962.0,12000000.0,8.4444135,3.8982305653968248,5.627242865535714,3,2,1.0
The Other Woman,520,679,3,196781193.0,40000000.0,4.919529825,3.734119099928161,3.547545008707768,4,1,2.0
Brick Mansions,275,1345,4,68896829.0,28000000.0,2.460601035714286,2.682893917857143,2.02793961241159,6,1,1.0
Neighbors,916,1052,3,268157400.0,18000000.0,14.897633333333333,5.111704649523809,5.214596326231376,5,5,2.0
Belle,1189,1346,6,16505460.0,10900000.0,1.514262385321101,1.250671871231979,1.801325978374836,1,2,1.0
The Immigrant,1190,1019,6,5867686.0,16000000.0,0.366730375,0.8826140437499999,0.366730375,1,3,1.0
Moms' Night Out,1191,1347,3,10429707.0,5000000.0,2.0859414,2.0859414,2.0859414,1,1,1.0
Lucy,869,262,4,126546825.0,40000000.0,3.163670625,2.1452725260820413,3.7552354986737675,1,1,1.0
Legends of Oz: Dorothy's Return,1192,1348,1,18662027.0,70000000.0,0.26660038571428574,0.26660038571428574,0.26660038571428574,1,1,1.0
Chef,363,621,3,45967935.0,11000000.0,4.178903181818182,2.920595105791084,2.2544251242424242,2,2,1.0
Blended,327,304,3,123494610.0,40000000.0,3.08736525,4.605698330187748,2.516310698942308,5,4,1.0
Begin Again,773,1349,3,63464861.0,8000000.0,7.933107625,5.6696190625,3.310785884670398,2,1,1.0
Million Dollar Arm,1193,1021,6,38307627.0,25000000.0,1.53230508,1.147674057377451,1.53230508,1,1,1.0
The Grand Seduction,1081,1350,3,3430018.0,12700000.0,0.27008015748031494,0.27008015748031494,1.7650629120734909,1,1,1.0
Black Nativity,707,1351,6,7018189.0,17500000.0,0.40103937142857143,0.40103937142857143,2.6849544539682544,3,1,1.0
Mindscape,872,1352,12,1200000.0,4357373.0,0.2753952897766613,0.2753952897766613,0.3749900945924065,1,1,1.0
22 Jump Street,920,1248,7,188441614.0,50000000.0,3.76883228,4.284241473333333,4.03091166,1,1,1.0
The Equalizer,48,303,12,192330738.0,55000000.0,3.496922509090909,2.017621193887568,2.1880721370462943,2,1,3.0
Birdman,226,793,6,103215094.0,18000000.0,5.734171888888889,4.722923706296296,4.828101267222222,3,3,1.0
Boyhood,1194,71,6,44349000.0,4000000.0,11.08725,2.91427005524932,11.08725,1,3,1.0
Think Like a Man Too,1195,709,3,70181428.0,24000000.0,2.9242261666666667,4.665038813888889,2.9242261666666667,1,3,1.0
Jersey Boys,186,40,16,67347013.0,40000000.0,1.683675325,3.849782014352873,1.1349550445833334,1,1,1.0
Planes: Fire & Rescue,883,1353,1,151165787.0,50000000.0,3.02331574,3.02331574,2.963041916666667,2,1,1.0
Mrs. Brown's Boys D'Movie,1196,1354,3,23000000.0,5900000.0,3.8983050847457625,3.8983050847457625,3.8983050847457625,1,1,1.0
Tammy,1197,1355,3,100525432.0,20000000.0,5.0262716,3.868933334482759,3.787833602475685,2,2,2.0
Whiplash,1149,1356,6,13092000.0,3300000.0,3.9672727272727273,3.9672727272727273,2.7182842840442887,2,1,1.0
Gone Girl,382,25,11,369330363.0,61000000.0,6.054596114754099,4.06239909492541,2.3431788032734175,1,1,1.0
And So It Goes,7,7,3,25312387.0,18000000.0,1.4062437222222222,2.725760910294222,2.582920902593713,3,7,2.0
Sex Tape,520,310,3,126069509.0,40000000.0,3.151737725,3.720256774107143,3.547545008707768,4,4,2.0
The Purge: Anarchy,1198,1357,10,108782847.0,9000000.0,12.086983,11.9728855,12.086983,1,1,1.0
The Expendables 3,16,1358,4,206172544.0,90000000.0,2.2908060444444445,2.2908060444444445,2.825168668471759,19,1,1.0
A Most Wanted Man,831,1168,12,31554855.0,15000000.0,2.103657,2.6884366,3.5016521719576716,1,1,1.0
Wish I Was Here,771,849,6,5483299.0,5500000.0,0.9969634545454545,5.031464764848485,5.854826327272727,1,1,2.0
Earth to Echo,1199,1359,14,45300000.0,13000000.0,3.4846153846153847,3.4846153846153847,3.4846153846153847,1,1,1.0
Step Up All In,1200,1360,13,86165646.0,45000000.0,1.9147921333333333,1.9147921333333333,1.9147921333333333,1,1,1.0
The Rover,543,1361,7,2295423.0,12250000.0,0.1873814693877551,0.1873814693877551,1.9394687506802721,1,1,1.0
Magic in the Moonlight,921,28,3,51029361.0,16800000.0,3.0374619642857144,3.4662135136385013,1.707559623933902,1,13,1.0
The Hundred-Foot Journey,412,99,6,88880821.0,22000000.0,4.0400373181818185,3.8787017351859503,4.545309649766899,6,6,1.0
The Giver,34,104,6,66980456.0,25000000.0,2.67921824,2.3177414414643716,2.4568092324668434,5,5,1.0
Let's Be Cops,1201,613,3,136621271.0,17000000.0,8.036545352941177,3.704445589014515,8.036545352941177,1,3,1.0
Sin City: A Dame to Kill For,493,30,7,39407616.0,65000000.0,0.6062710153846154,2.5925599363298217,1.5266727550533807,3,1,1.0
If I Stay,1168,1362,6,78874843.0,11000000.0,7.170440272727273,7.170440272727273,4.269729828920787,2,1,1.0
The Pyramid,1202,1363,10,13865435.0,6500000.0,2.133143846153846,2.133143846153846,2.133143846153846,1,1,1.0
"As Above, So Below",1203,1088,10,40100000.0,5000000.0,8.02,6.4166775375,8.02,1,3,1.0
The Guest,1204,1364,11,2367161.0,5000000.0,0.4734322,4.7540154999999995,0.4734322,1,1,1.0
Before I Go to Sleep,23,1365,11,15447154.0,22000000.0,0.7021433636363636,0.7021433636363636,1.5337958234930715,1,1,1.0
Into the Storm,1205,1214,4,160602194.0,50000000.0,3.21204388,3.2856777165957447,3.21204388,1,1,1.0
The Drop,1096,1366,6,19054534.0,12600000.0,1.5122646031746032,1.5122646031746032,1.3844896543915344,1,1,1.0
The Maze Runner,1206,1367,4,348319861.0,34000000.0,10.244701794117647,7.6736371757473485,7.6736371757473485,2,2,2.0
No Good Deed,1172,1368,7,53830415.0,13200000.0,4.078061742424242,4.078061742424242,1.6550163737229435,1,1,1.0
A Walk Among the Tombstones,45,997,7,53181600.0,28000000.0,1.8993428571428572,1.1173911160714285,4.34228698045841,1,2,1.0
My Old Lady,216,1369,13,7527232.0,5000000.0,1.5054464,1.5054464,5.200802937121212,1,1,1.0
The Homesman,894,921,17,3442853.0,16000000.0,0.2151783125,0.5087941229166667,1.6654857199404762,1,1,1.0
The November Man,6,66,7,32556119.0,15000000.0,2.1704079333333333,2.6370977901383053,2.2843342853008446,1,1,1.0
The Boxtrolls,215,1370,1,108255770.0,60000000.0,1.8042628333333333,1.8042628333333333,1.6069612897727272,1,1,1.0
This Is Where I Leave You,1009,677,6,41296320.0,19800000.0,2.085672727272727,3.256976846550273,3.233611584110318,2,1,1.0
Tusk,1092,60,3,1826705.0,2800000.0,0.6523946428571429,1.7666300493386242,0.46428257142857143,1,5,2.0
Dracula Untold,1207,1371,10,215529201.0,70000000.0,3.078988585714286,3.078988585714286,3.078988585714286,1,1,1.0
The Prince,19,1372,12,266586800.0,18000000.0,14.810377777777777,14.810377777777777,2.4501322054249046,1,1,1.0
Predestination,62,1144,8,3000000.0,5500000.0,0.5454545454545454,1.5581388727272727,1.863003259688973,1,1,2.0
The Best of Me,1180,1373,6,35926213.0,26000000.0,1.381777423076923,1.381777423076923,1.4273637115384616,1,1,1.0
John Wick,52,1374,4,88761661.0,20000000.0,4.43808305,4.3632901125,2.7770370845566057,5,1,2.0
The Judge,278,750,6,83719388.0,50000000.0,1.67438776,3.005311491826923,1.7736249733333334,1,1,1.0
Fury,25,1054,15,211817906.0,68000000.0,3.114969205882353,3.4422259353991596,2.949390394173641,1,1,1.0
St. Vincent,208,1375,3,54837234.0,13000000.0,4.218248769230769,6.723100204615385,4.115000511989994,7,1,1.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",827,703,14,100654149.0,28000000.0,3.5947910357142856,2.850903267857143,2.2127020997272657,1,1,1.0
Left Behind,17,1376,12,19682924.0,16000000.0,1.23018275,1.23018275,1.9712462512714177,3,1,1.0
Nightcrawler,592,1377,7,38697217.0,8500000.0,4.552613764705883,4.552613764705883,2.6440493717624443,3,1,1.0
Felix The Cat: The Movie,1208,1378,1,1964253.0,9000000.0,0.21825033333333332,0.21825033333333332,0.21825033333333332,1,1,1.0
The Book of Life,737,1379,13,97437106.0,50000000.0,1.94874212,1.94874212,1.52807138,1,1,1.0
Ex Machina,1163,1380,6,36869414.0,15000000.0,2.457960933333333,2.457960933333333,4.858165841666667,1,1,1.0
Kung Fu Dunk,1209,1381,4,22896728.0,10000000.0,2.2896728,2.2896728,2.2896728,1,1,1.0
Foxcatcher,827,912,6,12096300.0,24000000.0,0.5040125,3.2400851304761904,2.2127020997272657,1,2,1.0
Wolf Creek 2,1210,1382,10,9630444.0,8000000.0,1.2038055,1.9641893750000001,1.2038055,1,2,1.0
Walking With Dinosaurs,1211,1383,1,126546518.0,80000000.0,1.581831475,1.581831475,1.581831475,1,1,1.0
Inherent Vice,785,286,3,11110975.0,20000000.0,0.55554875,1.5649848923648648,2.095783691622553,1,2,2.0
Dumb and Dumber To,13,175,3,169837010.0,40000000.0,4.24592525,2.03711852313468,3.5054494142639347,10,9,2.0
Repentance,707,1384,10,1189612.0,5000000.0,0.2379224,0.2379224,2.6849544539682544,1,1,1.0
The Theory of Everything,1212,1385,6,123726688.0,15000000.0,8.248445866666666,8.248445866666666,6.263940366666667,2,1,1.0
Dolphin Tale 2,250,270,14,52424533.0,36000000.0,1.4562370277777779,3.9165224146646644,1.712630891726508,1,1,2.0
When the Game Stands Tall,610,252,6,30127963.0,15000000.0,2.008530866666667,3.0371818572261073,1.30139313475547,1,3,1.0
Beyond the Lights,1189,535,13,14618727.0,7000000.0,2.0883895714285714,2.3129740965367964,1.801325978374836,1,1,1.0
Horrible Bosses 2,1009,1092,3,107670357.0,42000000.0,2.5635799285714285,2.30896560943609,3.233611584110318,6,4,1.0
Black or White,90,995,6,21571189.0,9000000.0,2.3967987777777777,1.753957088888889,2.3886601822748914,9,2,1.0
The Water Diviner,422,1386,15,15520023.0,22500000.0,0.6897788,0.6897788,1.540553895469697,1,1,1.0
Still Alice,441,1387,6,43884652.0,5000000.0,8.7769304,8.7769304,3.7585420736181083,5,1,1.0
Paddington,23,1388,14,259207227.0,55000000.0,4.712858672727273,4.712858672727273,1.5337958234930715,1,1,1.0
Maze Runner: The Scorch Trials,1206,1367,4,311256926.0,61000000.0,5.102572557377049,7.6736371757473485,7.6736371757473485,2,2,2.0
Clouds of Sils Maria,136,1389,6,1851517.0,6600000.0,0.2805328787878788,0.2805328787878788,2.269706009119769,1,1,1.0
Kill the Messenger,996,1390,12,2450846.0,5000000.0,0.4901692,0.4901692,2.5954129,1,1,1.0
Selma,1213,1391,5,66787908.0,20000000.0,3.3393954,3.3393954,2.1632383785714286,1,1,1.0
Unbroken,1214,1392,6,163442937.0,65000000.0,2.514506723076923,1.4436406615384616,2.514506723076923,1,2,1.0
Khumba,1215,1393,1,27187375.0,20000000.0,1.35936875,1.35936875,1.35936875,1,1,1.0
Mommy,1216,1394,6,3494070.0,4900000.0,0.7130755102040817,0.7130755102040817,0.7130755102040817,1,1,1.0
A Most Violent Year,1171,1222,7,12007070.0,20000000.0,0.6003535,2.283894246031746,1.7972367045454547,1,1,1.0
Wild,555,1108,6,52501541.0,15000000.0,3.500102733333333,3.880189654761905,3.3173832809997474,2,3,1.0
Big Eyes,927,76,6,28883511.0,10000000.0,2.8883511,2.832377781704407,3.0003045600378715,2,2,1.0
Into the Woods,39,744,9,212902372.0,50000000.0,4.25804744,3.414216954505719,3.6047136756018787,2,1,1.0
The Interview,846,1307,4,12342632.0,44000000.0,0.2805143636363636,2.1096528380681816,2.0599937400034105,3,2,2.0
Madea's Big Happy Family,851,930,3,53213633.0,25000000.0,2.12854532,4.302133630666667,3.804852024,3,4,4.0
Seventh Son,34,1395,2,114178613.0,95000000.0,1.2018801368421053,1.2018801368421053,2.4568092324668434,3,1,1.0
Annie,1217,1113,3,133821816.0,65000000.0,2.058797169230769,4.164331634271978,2.058797169230769,1,3,1.0
Chappie,1001,1117,7,104399548.0,49000000.0,2.1306030204081634,4.578961693537415,2.7369533217687074,1,1,2.0
Gimme Shelter,1003,1396,6,1359910.0,7500000.0,0.18132133333333333,0.18132133333333333,0.22093536666666666,1,1,1.0
Taken 3,45,1093,12,325771424.0,48000000.0,6.786904666666667,5.075599584722222,4.34228698045841,1,1,2.0
Blackhat,1141,4,7,17752940.0,70000000.0,0.25361342857142855,1.6433304689026251,0.47147427582417584,1,2,1.0
Justin Bieber: Never Say Never,1218,1039,18,98441954.0,13000000.0,7.572458,4.725459111884058,7.572458,1,1,1.0
Nothing Left to Fear,1219,1397,10,1675381.0,3000000.0,0.5584603333333333,0.5584603333333333,0.5584603333333333,1,1,1.0
Solomon and Sheba,1220,554,6,12200000.0,5000000.0,2.44,2.6411111111111114,2.44,1,2,1.0
Kandahar,1221,1398,6,15172408.0,7000000.0,2.167486857142857,2.167486857142857,2.167486857142857,1,1,1.0
Insidious: Chapter 3,1222,1399,6,104303851.0,10000000.0,10.4303851,10.4303851,10.4303851,1,1,1.0
Cake,245,1177,6,2360281.0,7000000.0,0.337183,1.4381671176470587,2.064940673433584,2,2,1.0
Hard Contract,750,1400,7,1750000.0,4000000.0,0.4375,0.4375,1.4044058067061986,1,1,1.0
The Gambler,258,1401,12,39171130.0,25000000.0,1.5668452,1.5668452,2.1915737980879273,5,1,1.0
Mortdecai,35,466,3,30418560.0,60000000.0,0.506976,1.3697496717261903,1.5617758065503715,3,1,2.0
The DUFF,1223,1402,13,43528634.0,8500000.0,5.1210157647058825,5.1210157647058825,5.1210157647058825,1,1,1.0
Project Almanac,1224,1403,8,32248241.0,12000000.0,2.687353416666667,2.687353416666667,2.687353416666667,1,1,1.0
Brooklyn,965,823,6,62076141.0,11000000.0,5.643285545454545,3.3072725727272725,2.383375290530303,1,1,1.0
A Walk in the Woods,265,894,2,35991087.0,8000000.0,4.498885875,2.6181362229999996,2.636185830312098,1,2,1.0
99 Homes,1225,1404,6,1411927.0,8000000.0,0.176490875,0.176490875,1.6916942778985506,3,1,1.0
Miss Julie,1143,1405,6,5000000.0,5500000.0,0.9090909090909091,0.9090909090909091,2.9847055866899765,3,1,1.0
The Loft,913,1406,12,10076790.0,14000000.0,0.7197707142857143,0.7197707142857143,0.741826006984127,1,1,1.0
The Hateful Eight,248,298,7,155760117.0,44000000.0,3.5400026590909093,3.918374289848485,1.4836961836229987,1,1,1.0
Paper Towns,1226,1274,6,85512300.0,12000000.0,7.126025,4.2280201,7.126025,1,1,1.0
The Wedding Ringer,1183,1407,3,79799880.0,23000000.0,3.46956,3.46956,3.356722122105263,2,1,1.0
The Boy Next Door,238,160,12,52425855.0,4000000.0,13.10646375,4.2602833628406955,3.5563652669667816,1,1,1.0
Crimson Peak,1152,273,11,74679822.0,55000000.0,1.3578149454545454,1.693894456973658,1.182134181060606,1,1,1.0
Hot Tub Time Machine 2,1227,958,3,12314651.0,14000000.0,0.8796179285714286,2.0669093547757074,0.8796179285714286,1,3,1.0
Focus,44,1147,13,153962963.0,50100000.0,3.0731130339321355,1.8522620275489678,3.9960188891536452,1,1,1.0
The SpongeBob Movie: Sponge Out of Water,791,1408,1,311594032.0,74000000.0,4.210730162162162,4.210730162162162,4.441394947747748,2,1,1.0
Demonic,1228,1409,12,3387000.0,3000000.0,1.129,1.129,1.129,1,1,1.0
The Second Best Exotic Marigold Hotel,1229,403,6,85978266.0,10000000.0,8.5978266,5.410245161424716,8.5978266,1,6,1.0
Unfinished Business,364,1325,3,14431253.0,35000000.0,0.4123215142857143,1.1900858725274726,2.6155521538060897,5,2,2.0
Run All Night,45,891,4,71561644.0,50000000.0,1.43123288,3.508643993807189,4.34228698045841,7,3,3.0
Poltergeist,672,953,10,95437994.0,35000000.0,2.7267998285714286,1.6402305634632033,1.4693826435714286,1,1,1.0
While We're Young,42,1410,3,7587485.0,10000000.0,0.7587485,0.7587485,2.03678922769111,10,1,1.0
Suite Française,1104,1411,6,9104716.0,15000000.0,0.6069810666666666,0.6069810666666666,3.042373033333333,2,1,1.0
Big Game,248,1412,4,7500000.0,8500000.0,0.8823529411764706,0.8823529411764706,1.4836961836229987,5,1,1.0
Midnight Special,1098,1219,2,6212282.0,18000000.0,0.3451267777777778,1.030851061111111,0.35448307592592593,1,1,2.0
The Gunman,252,1061,4,13644292.0,40000000.0,0.3411073,3.4767420194871796,2.6366304793424122,2,3,1.0
Escobar: Paradise Lost,509,1413,12,3758328.0,17000000.0,0.2210781176470588,0.2210781176470588,3.608970831372549,2,1,1.0
Bolero,1230,1414,6,8914881.0,7000000.0,1.2735544285714286,1.2735544285714286,1.2735544285714286,1,1,1.0
Get Hard,349,1415,3,111811453.0,40000000.0,2.795286325,2.795286325,2.769122245864405,9,1,1.0
Infinitely Polar Bear,773,1416,3,1430655.0,6700000.0,0.21353059701492538,0.21353059701492538,3.310785884670398,2,1,1.0
Woman in Gold,412,1229,6,61619773.0,11000000.0,5.601797545454546,5.539781272727273,4.545309649766899,6,2,1.0
Paul Blart: Mall Cop 2,978,933,4,107597242.0,38000000.0,2.8315063684210524,3.2941731036762363,3.240788501617626,2,1,1.0
The Longest Ride,1231,575,6,63013281.0,34000000.0,1.853331794117647,1.4468454279003267,1.853331794117647,1,2,1.0
The Age of Adaline,1130,1417,9,65663276.0,25000000.0,2.62653104,2.62653104,3.8253834159477123,1,1,1.0
Danny Collins,4,1418,3,10835752.0,10000000.0,1.0835752,1.0835752,2.77357352398917,2,1,1.0
50 to 1,1232,1419,3,1064454.0,10000000.0,0.1064454,0.1064454,0.1064454,1,1,1.0
Hitman: Agent 47,1233,1420,4,81967450.0,35000000.0,2.3419271428571427,2.3419271428571427,2.3419271428571427,1,1,1.0
Ricki and the Flash,39,136,3,41325328.0,18000000.0,2.2958515555555556,5.589982641273053,3.6047136756018787,6,2,1.0
Pitch Perfect 2,1134,1421,3,287506194.0,29000000.0,9.914006689655173,9.914006689655173,5.786814755375254,3,1,1.0
Carol,358,730,13,40272135.0,11800000.0,3.4128927966101696,1.9210548994873407,1.978711046686555,1,1,2.0
The Lobster,578,1422,12,15656193.0,4000000.0,3.91404825,3.91404825,1.6609908870414203,2,1,1.0
Hot Pursuit,555,957,4,51680201.0,35000000.0,1.4765771714285714,5.063152129285713,3.3173832809997474,2,1,1.0
The Green Inferno,1234,1004,4,6833445.0,5000000.0,1.366689,2.4651575006535946,1.366689,1,1,1.0
Spy,1197,1197,4,235666219.0,65000000.0,3.6256341384615385,5.396356838998211,3.787833602475685,1,2,1.0
Trainwreck,1235,902,3,140795793.0,35000000.0,4.022736942857143,3.774058397787546,2.7357221738095236,1,5,1.0
Aloha,957,249,6,26250020.0,37000000.0,0.70946,2.212629102363261,3.4218278314247916,4,4,1.0
